time,precip_u,precip_u_cor,tp_u,t_u
2022-03-18,802.0,30.5,0.0,-28.0
2022-03-19,802.0,30.5,0.0,-24.5
2022-03-20,802.0,30.5,0.0,-32.5
2022-03-21,802.0,30.5,0.0,-31.8
2022-03-22,802.0,30.5,0.0,-23.9
2022-03-23,802.0,30.5,0.0,-26.9
2022-03-24,802.0,30.5,0.0,-23.2
2022-03-25,802.0,30.5,0.0,-15.3
2022-03-26,802.0,30.5,0.0,-16.7
2022-03-27,802.0,30.5,0.0,-14.2
2022-03-28,802.0,30.5,0.0,-9.3
2022-03-29,802.0,30.5,0.0,-7.1
2022-03-30,802.0,30.5,0.0,-4.4
2022-03-31,802.0,30.5,0.0,-4.7
2022-04-01,802.0,30.5,0.0,-6.0
2022-04-02,802.0,30.5,0.0,-5.8
2022-04-03,802.0,30.5,0.0,-5.2
2022-04-04,802.0,30.5,0.0,-8.7
2022-04-05,802.0,30.5,0.0,-9.8
2022-04-06,802.0,30.5,0.0,-8.9
2022-04-07,802.0,30.5,0.0,-12.2
2022-04-08,802.0,30.5,0.0,-16.0
2022-04-09,802.0,30.5,0.0,-19.1
2022-04-10,802.0,30.5,0.0,-16.1
2022-04-11,802.0,30.5,0.0,-12.8
2022-04-12,802.0,30.5,0.0,-12.2
2022-04-13,802.0,30.5,0.0,-13.2
2022-04-14,802.0,30.5,0.0,-16.2
2022-04-15,802.0,30.5,0.0,-21.6
2022-04-16,802.0,30.5,0.0,-17.8
2022-04-17,802.0,30.5,0.0,-13.8
2022-04-18,802.0,30.5,0.0,-15.5
2022-04-19,802.0,30.5,0.0,-22.6
2022-04-20,802.0,30.5,0.0,-24.2
2022-04-21,802.0,30.5,0.0,-9.7
2022-04-22,802.0,30.5,0.0,-5.8
2022-04-23,802.0,30.5,0.0,-6.3
2022-04-24,802.0,30.5,0.0,-5.3
2022-04-25,802.0,30.5,0.0,-6.9
2022-04-26,802.0,30.5,0.0,-6.0
2022-04-27,802.0,30.5,0.0,-4.0
2022-04-28,802.0,30.5,0.0,-3.4
2022-04-29,802.0,30.5,0.0,-5.8
2022-04-30,802.0,30.5,0.0,-16.2
2022-05-01,802.0,30.5,0.0,-16.3
2022-05-02,802.0,30.5,0.0,-14.4
2022-05-03,802.0,30.5,0.0,-12.1
2022-05-04,802.0,30.5,0.0,-12.7
2022-05-05,802.0,30.5,0.0,-16.8
2022-05-06,802.0,30.5,0.0,-15.9
2022-05-07,802.0,30.5,0.0,-12.2
2022-05-08,802.0,30.5,0.0,-9.7
2022-05-09,802.0,30.5,0.0,-11.5
2022-05-10,802.0,30.5,0.0,-13.6
2022-05-11,802.0,30.5,0.0,-18.2
2022-05-12,880.0,110.0,79.5,-14.5
2022-05-13,942.0,173.3,63.3,-13.4
2022-05-14,942.0,173.3,0.0,-14.4
2022-05-15,942.0,173.3,0.0,-15.0
2022-05-16,942.0,173.3,0.0,-9.5
2022-05-17,942.0,173.3,0.0,-8.7
2022-05-18,942.0,173.3,0.0,-9.0
2022-05-19,942.0,173.3,0.0,-10.1
2022-05-20,942.0,173.3,0.0,-8.3
2022-05-21,942.0,173.3,0.0,-5.4
2022-05-22,942.0,173.3,0.0,-2.2
2022-05-23,942.0,173.3,0.0,-5.1
2022-05-24,942.0,173.3,0.0,-9.5
2022-05-25,942.0,173.3,0.0,-11.2
2022-05-26,942.0,173.3,0.0,-7.3
2022-05-27,942.0,173.3,0.0,-3.6
2022-05-28,942.0,173.3,0.0,-2.6
2022-05-29,942.0,173.3,0.0,-0.6
2022-05-30,942.0,173.3,0.0,-3.2
2022-05-31,942.0,173.3,0.0,-4.0
2022-06-01,942.0,173.3,0.0,-7.0
2022-06-02,942.0,173.3,0.0,-9.9
2022-06-03,942.0,173.3,0.0,-7.2
2022-06-04,942.0,173.3,0.0,-4.5
2022-06-05,942.0,173.3,0.0,-7.6
2022-06-06,942.0,173.3,0.0,-8.3
2022-06-07,942.0,173.3,0.0,-6.4
2022-06-08,942.0,173.3,0.0,-4.9
2022-06-09,942.0,173.3,0.0,-2.3
2022-06-10,942.0,173.3,0.0,-2.0
2022-06-11,942.0,173.3,0.0,-2.5
2022-06-12,942.0,173.3,0.0,-4.7
2022-06-13,942.0,173.3,0.0,-5.9
2022-06-14,942.0,173.3,0.0,-9.5
2022-06-15,942.0,173.3,0.0,-5.3
2022-06-16,942.0,173.3,0.0,-3.2
2022-06-17,942.0,173.3,0.0,-2.5
2022-06-18,942.0,173.3,0.0,-1.5
2022-06-19,942.0,173.3,0.0,-4.4
2022-06-20,942.0,173.3,0.0,-3.2
2022-06-21,942.0,173.3,0.0,-4.2
2022-06-22,942.0,173.3,0.0,-4.7
2022-06-23,942.0,173.3,0.0,-3.5
2022-06-24,942.0,173.3,0.0,-1.9
2022-06-25,942.0,173.3,0.0,-1.0
2022-06-26,942.0,173.3,0.0,0.3
2022-06-27,942.0,173.3,0.0,-0.8
2022-06-28,942.0,173.3,0.0,0.3
2022-06-29,942.0,173.3,0.0,1.1
2022-06-30,942.0,173.3,0.0,0.3
2022-07-01,942.0,173.3,0.0,0.2
2022-07-02,942.0,173.3,0.0,0.7
2022-07-03,942.0,173.3,0.0,0.0
2022-07-04,942.0,173.3,0.0,1.0
2022-07-05,942.0,173.3,0.0,1.2
2022-07-06,942.0,173.3,0.0,1.0
2022-07-07,942.0,173.3,0.0,0.9
2022-07-08,942.0,173.3,0.0,1.5
2022-07-09,942.0,173.3,0.0,0.8
2022-07-10,942.0,173.3,0.0,0.2
2022-07-11,942.0,173.3,0.0,-1.4
2022-07-12,942.0,173.3,0.0,0.0
2022-07-13,942.0,173.3,0.0,0.5
2022-07-14,942.0,173.3,0.0,-0.3
2022-07-15,942.0,173.3,0.0,1.9
2022-07-16,942.0,173.3,0.0,1.8
2022-07-17,942.0,173.3,0.0,1.3
2022-07-18,942.0,173.3,0.0,1.0
2022-07-19,942.0,173.3,0.0,1.5
2022-07-20,942.0,173.3,0.0,1.8
2022-07-21,942.0,173.3,0.0,2.8
2022-07-22,942.2,173.6,0.3,2.1
2022-07-23,945.0,176.8,3.2,1.0
2022-07-24,946.0,177.8,1.1,1.2
2022-07-25,946.0,177.8,0.0,0.1
2022-07-26,946.0,177.8,0.0,0.1
2022-07-27,946.4,178.3,0.4,0.9
2022-07-28,947.0,178.9,0.6,-0.5
2022-07-29,947.0,178.9,0.0,-1.1
2022-07-30,947.0,178.9,0.0,0.9
2022-07-31,947.0,178.9,0.0,2.1
2022-08-01,947.0,178.9,0.0,0.9
2022-08-02,947.0,178.9,0.0,1.1
2022-08-03,947.0,178.9,0.0,1.2
2022-08-04,947.8,179.8,0.9,1.7
2022-08-05,949.2,181.4,1.6,0.6
2022-08-06,951.0,183.4,2.0,1.1
2022-08-07,951.0,183.4,0.0,1.0
2022-08-08,951.0,183.4,0.0,-1.4
2022-08-09,951.0,183.4,0.0,-1.9
2022-08-10,951.0,183.4,0.0,-1.9
2022-08-11,951.6,184.1,0.7,-1.4
2022-08-12,953.0,185.6,1.5,-0.5
2022-08-13,953.0,185.6,0.0,-0.9
2022-08-14,953.0,185.6,0.0,-1.6
2022-08-15,953.0,185.6,0.0,1.6
2022-08-16,953.9,186.6,1.0,1.1
2022-08-17,955.0,187.9,1.3,-1.6
2022-08-18,955.3,188.3,0.4,-1.6
2022-08-19,956.0,188.9,0.7,-4.7
2022-08-20,956.0,188.9,0.0,-5.0
2022-08-21,956.0,188.9,0.0,-3.4
2022-08-22,956.0,188.9,0.0,-2.8
2022-08-23,958.7,191.9,3.0,0.8
2022-08-24,961.0,194.6,2.6,-0.6
2022-08-25,961.0,194.6,0.0,-0.1
2022-08-26,961.0,194.6,0.0,-0.7
2022-08-27,961.0,194.6,0.0,-3.4
2022-08-28,961.0,194.6,0.0,-4.0
2022-08-29,961.0,194.6,0.0,1.3
2022-08-30,961.0,194.6,0.0,2.0
2022-08-31,961.0,194.6,0.0,-3.1
2022-09-01,961.0,194.6,0.0,-4.0
2022-09-02,962.9,196.7,2.1,2.3
2022-09-03,968.2,202.7,6.0,2.3
2022-09-04,969.0,203.6,0.9,2.5
2022-09-05,969.6,204.2,0.7,2.4
2022-09-06,972.9,208.0,3.8,-0.6
2022-09-07,973.0,208.1,0.1,-2.5
2022-09-08,973.0,208.1,0.0,-4.8
2022-09-09,973.0,208.1,0.0,0.3
2022-09-10,973.1,208.3,0.1,1.6
2022-09-11,976.8,212.5,4.2,0.1
2022-09-12,978.0,213.9,1.4,-0.4
2022-09-13,978.2,214.1,0.2,-0.1
2022-09-14,979.0,215.1,1.0,0.2
2022-09-15,979.2,215.3,0.2,-0.1
2022-09-16,980.2,216.4,1.1,0.2
2022-09-17,981.0,217.3,0.9,0.9
2022-09-18,981.0,217.3,0.0,1.7
2022-09-19,981.2,217.6,0.3,0.5
2022-09-20,982.0,218.5,0.9,-2.4
2022-09-21,982.0,218.5,0.0,-5.1
2022-09-22,982.0,218.5,0.0,-2.9
2022-09-23,982.0,218.5,0.0,-0.6
2022-09-24,982.0,218.5,0.0,-5.0
2022-09-25,982.0,218.5,0.0,-8.1
2022-09-26,982.8,219.4,0.9,1.3
2022-09-27,985.5,222.5,3.1,0.5
2022-09-28,986.0,223.0,0.5,-1.1
2022-09-29,986.0,223.0,0.0,-7.4
2022-09-30,986.0,223.0,0.0,-6.0
2022-10-01,986.0,223.0,0.0,-7.6
2022-10-02,986.0,223.0,0.0,-6.8
2022-10-03,986.0,223.0,0.0,-7.8
2022-10-04,986.0,223.0,0.0,-10.6
2022-10-05,986.0,223.0,0.0,-14.5
2022-10-06,986.0,223.0,0.0,-11.9
2022-10-07,986.0,223.0,0.0,-11.5
2022-10-08,986.0,223.0,0.0,-11.1
2022-10-09,986.0,223.0,0.0,-15.7
2022-10-10,986.0,223.0,0.0,-8.7
2022-10-11,986.0,223.0,0.0,-10.6
2022-10-12,986.0,223.0,0.0,-12.2
2022-10-13,986.0,223.0,0.0,-13.2
2022-10-14,986.0,223.0,0.0,-17.0
2022-10-15,986.0,223.0,0.0,-15.0
2022-10-16,986.0,223.0,0.0,-6.4
2022-10-17,986.0,223.0,0.0,-0.9
2022-10-18,986.0,223.0,0.0,-1.9
2022-10-19,986.0,223.0,0.0,-8.4
2022-10-20,986.0,223.0,0.0,-14.4
2022-10-21,986.0,223.0,0.0,-4.0
2022-10-22,986.0,223.0,0.0,-2.9
2022-10-23,986.0,223.0,0.0,-6.6
2022-10-24,986.0,223.0,0.0,-11.0
2022-10-25,986.0,223.0,0.0,-11.8
2022-10-26,986.0,223.0,0.0,-11.2
2022-10-27,986.0,223.0,0.0,-5.1
2022-10-28,986.1,223.1,0.1,-1.1
2022-10-29,988.7,226.1,3.0,-5.1
2022-10-30,989.0,226.4,0.3,-14.5
2022-10-31,989.0,226.4,0.0,-13.9
2022-11-01,989.0,226.4,0.0,-14.0
2022-11-02,989.0,226.4,0.0,-22.8
2022-11-03,989.2,226.7,0.3,-15.9
2022-11-04,990.8,228.2,1.5,-7.0
2022-11-05,991.0,228.5,0.3,-10.4
2022-11-06,991.0,228.5,0.0,-18.3
2022-11-07,991.0,228.5,0.0,-20.1
2022-11-08,991.0,228.5,0.0,-20.0
2022-11-09,991.0,228.5,0.0,-24.3
2022-11-10,991.0,228.5,0.0,-17.9
2022-11-11,991.0,228.5,0.0,-12.5
2022-11-12,991.0,228.5,0.0,-11.5
2022-11-13,991.0,228.5,0.0,-6.8
2022-11-14,991.0,228.5,0.0,-5.6
2022-11-15,991.0,228.5,0.0,-10.8
2022-11-16,991.0,228.5,0.0,-19.6
2022-11-17,991.0,228.5,0.0,-17.3
2022-11-18,991.0,228.5,0.0,-11.8
2022-11-19,991.0,228.5,0.0,-9.4
2022-11-20,991.0,228.5,0.0,-12.8
2022-11-21,991.0,228.5,0.0,-9.9
2022-11-22,991.0,228.5,0.0,-9.0
2022-11-23,991.5,229.0,0.5,-10.8
2022-11-24,992.0,229.5,0.6,-14.7
2022-11-25,992.0,229.5,0.0,-12.9
2022-11-26,992.0,229.5,0.0,-9.1
2022-11-27,992.0,229.5,0.0,-14.8
2022-11-28,992.0,229.5,0.0,-18.6
2022-11-29,992.0,229.5,0.0,-11.2
2022-11-30,992.0,229.5,0.0,-12.3
2022-12-01,992.0,229.5,0.0,-18.1
2022-12-02,1003.3,241.1,11.5,-14.5
2022-12-03,1018.8,256.8,15.8,-6.9
2022-12-04,1019.5,257.6,0.8,-10.3
2022-12-05,1020.0,258.1,0.5,-5.8
2022-12-06,1020.0,258.1,0.0,-7.2
2022-12-07,1020.0,258.1,0.0,-9.5
2022-12-08,1020.0,258.1,0.0,-9.9
2022-12-09,1020.0,258.1,0.0,-7.2
2022-12-10,1020.0,258.1,0.0,-12.5
2022-12-11,1020.0,258.1,0.0,-16.8
2022-12-12,1020.0,258.1,0.0,-18.5
2022-12-13,1020.0,258.1,0.0,-19.1
2022-12-14,1020.0,258.1,0.0,-18.7
2022-12-15,1020.0,258.1,0.0,-13.2
2022-12-16,1020.0,258.1,0.0,-14.4
2022-12-17,1020.0,258.1,0.0,-21.8
2022-12-18,1020.0,258.1,0.0,-19.9
2022-12-19,1020.0,258.1,0.0,-18.8
2022-12-20,1020.0,258.1,0.0,-17.9
2022-12-21,1020.0,258.1,0.0,-19.1
2022-12-22,1020.0,258.1,0.0,-22.1
2022-12-23,1020.0,258.1,0.0,-26.9
2022-12-24,1020.0,258.1,0.0,-31.8
2022-12-25,1020.0,258.1,0.0,-27.9
2022-12-26,1020.0,258.1,0.0,-27.4
2022-12-27,1020.0,258.1,0.0,-26.0
2022-12-28,1020.0,258.1,0.0,-23.3
2022-12-29,1020.0,258.1,0.0,-24.1
2022-12-30,1020.0,258.1,0.0,-24.3
2022-12-31,1020.0,258.1,0.0,-27.5
