time,precip_u,precip_u_cor,tp_u,t_u
2022-11-17,54.0,60.4,0.0,-17.1
2022-11-18,54.0,60.4,0.0,-12.0
2022-11-19,54.0,60.4,0.0,-9.7
2022-11-20,54.0,60.4,0.0,-12.1
2022-11-21,54.0,60.4,0.0,-10.5
2022-11-22,54.0,60.4,0.0,-9.4
2022-11-23,54.0,60.4,0.0,-10.9
2022-11-24,54.0,60.4,0.0,-15.0
2022-11-25,54.0,60.4,0.0,-13.1
2022-11-26,54.0,60.4,0.0,-9.1
2022-11-27,54.0,60.4,0.0,-14.7
2022-11-28,54.0,60.4,0.0,-19.2
2022-11-29,54.0,60.4,0.0,-11.5
2022-11-30,54.0,60.4,0.0,-12.4
2022-12-01,54.0,60.4,0.0,-18.6
2022-12-02,922.9,946.7,886.3,-14.8
2022-12-03,4051.8,4138.1,3191.4,-7.3
2022-12-04,4052.0,4138.4,0.3,-10.6
2022-12-05,4052.0,4138.4,0.0,-5.9
2022-12-06,4052.0,4138.4,0.0,-7.4
2022-12-07,4052.0,4138.4,0.0,-9.9
2022-12-08,4052.0,4138.4,0.0,-10.0
2022-12-09,4052.0,4138.4,0.0,-7.3
2022-12-10,4052.0,4138.4,0.0,-12.9
2022-12-11,4052.0,4138.4,0.0,-16.8
2022-12-12,4052.0,4138.4,0.0,-18.5
2022-12-13,4052.0,4138.4,0.0,-19.6
2022-12-14,4052.0,4138.4,0.0,-19.2
2022-12-15,4052.0,4138.4,0.0,-13.7
2022-12-16,4052.0,4138.4,0.0,-14.7
2022-12-17,4052.0,4138.4,0.0,-22.2
2022-12-18,4052.0,4138.4,0.0,-20.2
2022-12-19,4052.0,4138.4,0.0,-18.7
2022-12-20,4052.0,4138.4,0.0,-19.0
2022-12-21,4052.0,4138.4,0.0,-19.3
2022-12-22,4052.0,4138.4,0.0,-21.8
2022-12-23,4052.0,4138.4,0.0,-25.9
2022-12-24,4052.0,4138.4,0.0,-31.6
2022-12-25,4052.0,4138.4,0.0,-28.8
2022-12-26,4052.0,4138.4,0.0,-27.8
2022-12-27,4052.0,4138.4,0.0,-26.6
2022-12-28,4052.0,4138.4,0.0,-24.1
2022-12-29,4052.0,4138.4,0.0,-24.9
2022-12-30,4052.0,4138.4,0.0,-24.6
2022-12-31,4052.0,4138.4,0.0,-28.3
