time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2022-12-06,,,,-18.4,2069.0,2112.1,0.0,
2022-12-07,,,,-23.7,2069.0,2112.1,0.0,
2022-12-08,,,,-21.8,2069.0,2112.1,0.0,
2022-12-09,,,,-25.1,2069.0,2112.1,0.0,
2022-12-10,,,,-28.8,,,,
2022-12-11,,,,-30.8,,,,
2022-12-12,,,,-31.1,2069.0,2112.1,,
2022-12-13,,,,-32.7,2069.0,2112.1,0.0,
2022-12-14,,,,-35.2,2069.0,2112.1,0.0,
2022-12-15,,,,-29.9,2069.0,2112.1,0.0,
2022-12-16,,,,-26.2,2069.0,2112.1,0.0,
2022-12-17,,,,-31.2,2069.0,2112.1,0.0,
2022-12-18,,,,-32.8,2069.0,2112.1,0.0,
2022-12-19,,,,-28.7,2069.0,2112.1,0.0,
2022-12-20,,,,-30.5,2069.0,2112.1,0.0,
2022-12-21,,,,-33.9,2069.0,2112.1,0.0,
2022-12-22,,,,-34.2,2069.0,2112.1,0.0,
2022-12-23,,,,-36.5,2069.0,2112.1,0.0,
2022-12-24,,,,-35.9,2069.0,2112.1,0.0,
2022-12-25,,,,-36.3,2069.0,2112.1,0.0,
2022-12-26,,,,-35.4,2069.0,2112.1,0.0,
2022-12-27,,,,-33.7,2069.0,2112.1,0.0,
2022-12-28,,,,-35.1,2069.0,2112.1,0.0,
2022-12-29,,,,-34.6,2069.0,2112.1,0.0,
2022-12-30,,,,-38.0,2069.0,2112.1,0.0,
2022-12-31,,,,-41.5,2069.0,2112.1,0.0,
