time,precip_u,precip_u_cor,tp_u,t_u
2020-10-20,1.8,1.8,0.0,-3.6
2020-10-21,1.8,1.8,0.0,-8.2
2020-10-22,1.8,1.8,0.0,-14.5
2020-10-23,1.8,1.8,0.0,-20.1
2020-10-24,1.8,1.8,0.0,-20.2
2020-10-25,1.8,1.8,0.0,-19.3
2020-10-26,1.8,1.8,0.0,-10.6
2020-10-27,1.8,1.8,0.0,-15.3
2020-10-28,1.8,1.8,0.0,-14.7
2020-10-29,1.8,1.8,0.0,-12.1
2020-10-30,1.8,1.8,0.0,-14.7
2020-10-31,1.8,1.8,0.0,-14.6
2020-11-01,1.8,1.8,0.0,-17.0
2020-11-02,1.8,1.8,0.0,-15.2
2020-11-03,15.8,16.1,14.2,-13.3
2020-11-04,81.4,83.0,66.9,-7.3
2020-11-05,81.4,83.0,0.0,-13.9
2020-11-06,81.4,83.0,0.0,-21.2
2020-11-07,81.4,83.0,0.0,-22.7
2020-11-08,81.4,83.0,0.0,-27.5
2020-11-09,81.4,83.0,0.0,-16.0
2020-11-10,81.4,83.0,0.0,-11.9
2020-11-11,81.4,83.0,0.0,-18.7
2020-11-12,81.4,83.0,0.0,-18.0
2020-11-13,81.4,83.0,0.0,-14.9
2020-11-14,81.4,83.0,0.0,-24.1
2020-11-15,81.4,83.0,0.0,-28.1
2020-11-16,81.4,83.0,0.0,-25.3
2020-11-17,81.4,83.0,0.0,-17.1
2020-11-18,81.4,83.0,0.0,-12.4
2020-11-19,81.4,83.0,0.0,-10.5
2020-11-20,81.4,83.0,0.0,-12.2
2020-11-21,81.4,83.0,0.0,-13.3
2020-11-22,81.4,83.0,0.0,-18.4
2020-11-23,81.4,83.0,0.0,-18.2
2020-11-24,81.4,83.0,0.0,-24.5
2020-11-25,82.5,84.1,1.1,-12.5
2020-11-26,83.6,85.3,1.1,-13.4
2020-11-27,83.6,85.3,0.0,-18.0
2020-11-28,83.6,85.3,0.0,-25.9
2020-11-29,83.6,85.3,0.0,-16.2
2020-11-30,83.6,85.3,0.0,-17.4
2020-12-01,83.6,85.3,0.0,-19.5
2020-12-02,83.6,85.3,0.0,-21.0
2020-12-03,83.6,85.3,0.0,-26.3
2020-12-04,83.6,85.3,0.0,-12.5
2020-12-05,83.6,85.3,0.0,-7.2
2020-12-06,83.6,85.3,0.0,-13.2
2020-12-07,83.6,85.3,0.0,-14.8
2020-12-08,83.6,85.3,0.0,-14.7
2020-12-09,83.6,85.3,0.0,-17.1
2020-12-10,83.6,85.3,0.0,-16.5
2020-12-11,83.6,85.3,0.0,-18.1
2020-12-12,83.6,85.3,0.0,-11.3
2020-12-13,83.6,85.3,0.0,-6.1
2020-12-14,83.6,85.3,0.0,-15.2
2020-12-15,84.8,86.5,1.2,-15.8
2020-12-16,85.6,87.3,0.8,-13.8
2020-12-17,85.6,87.3,0.0,-15.0
2020-12-18,85.6,87.3,0.0,-16.4
2020-12-19,85.6,87.3,0.0,-18.3
2020-12-20,85.6,87.3,0.0,-21.4
2020-12-21,85.6,87.3,0.0,-17.4
2020-12-22,85.6,87.3,0.0,-11.6
2020-12-23,85.6,87.3,0.0,-9.4
2020-12-24,85.6,87.3,0.0,-8.3
2020-12-25,85.6,87.3,0.0,-17.1
2020-12-26,85.6,87.3,0.0,-17.9
2020-12-27,85.6,87.3,0.0,-20.3
2020-12-28,85.6,87.3,0.0,-6.0
2020-12-29,85.6,87.3,0.0,-15.2
2020-12-30,85.6,87.3,0.0,-14.6
2020-12-31,85.6,87.3,0.0,-9.0
